user_id,event_date,event,plan,segment
u_10108,2024-04-17,search_fail,Basic,신규
u_10110,2024-04-17,login,Basic,신규
u_10117,2024-04-17,login,Free,신규
u_10120,2024-04-17,payment,Free,신규
u_10121,2024-04-17,trial_start,Basic,신규
u_10124,2024-04-17,search_fail,Basic,신규
u_10126,2024-04-17,cancel,Free,이탈위험
u_10128,2024-04-17,payment,Basic,신규
u_10128,2024-04-17,login,Basic,신규
u_10128,2024-04-17,search_fail,Basic,신규
u_10136,2024-04-17,payment,Basic,신규
u_10136,2024-04-17,search_fail,Basic,신규
u_10137,2024-04-17,payment,Basic,신규
u_10152,2024-04-17,login,Free,신규
u_10154,2024-04-17,login,Basic,신규
u_10162,2024-04-17,login,Basic,신규
u_10164,2024-04-17,trial_start,Basic,신규
u_10164,2024-04-17,login,Basic,신규
u_10165,2024-04-17,login,Free,신규
u_10182,2024-04-17,cancel,Free,이탈위험
u_10183,2024-04-17,trial_start,Free,신규
u_10187,2024-04-17,search_fail,Basic,신규
u_10197,2024-04-17,login,Pro,신규
u_10198,2024-04-17,login,Free,신규
u_10201,2024-04-17,login,Free,신규
u_10203,2024-04-17,login,Basic,신규
u_10207,2024-04-17,login,Free,신규
u_10211,2024-04-17,login,Pro,신규
u_10217,2024-04-17,signup,Free,신규
u_10224,2024-04-17,signup,Basic,신규
u_10233,2024-04-17,signup,Basic,신규
u_10235,2024-04-17,signup,Basic,신규
u_10236,2024-04-17,signup,Free,신규
u_10243,2024-04-17,signup,Basic,신규
u_10246,2024-04-17,signup,Pro,신규
u_10247,2024-04-17,signup,Basic,신규
u_10249,2024-04-17,signup,Free,신규
u_10252,2024-04-17,signup,Free,신규
u_10254,2024-04-17,signup,Free,신규
u_10256,2024-04-17,signup,Pro,신규
u_10259,2024-04-17,signup,Free,신규
u_10261,2024-04-17,trial_start,Free,신규
u_10269,2024-04-17,trial_start,Free,신규
u_10275,2024-04-17,signup,Basic,신규
u_10279,2024-04-17,signup,Basic,신규
u_10283,2024-04-17,signup,Basic,신규
u_10286,2024-04-17,signup,Basic,신규
u_10291,2024-04-17,trial_start,Pro,신규
u_10297,2024-04-17,signup,Free,신규
u_10300,2024-04-17,signup,Free,신규
u_10301,2024-04-17,signup,Pro,신규
u_10305,2024-04-17,signup,Pro,신규
u_10306,2024-04-17,trial_start,Basic,신규
u_10308,2024-04-17,signup,Free,신규
u_10314,2024-04-17,signup,Basic,신규
u_10317,2024-04-17,trial_start,Pro,신규
u_10318,2024-04-17,signup,Pro,신규
u_10001,2024-04-18,search_fail,Free,이탈위험
u_10008,2024-04-18,login,Pro,기존
u_10014,2024-04-18,cancel,Free,이탈위험
u_10021,2024-04-18,search_fail,Free,기존
u_10023,2024-04-18,login,Pro,기존
u_10030,2024-04-18,cancel,Free,이탈위험
u_10034,2024-04-18,login,Basic,기존
u_10039,2024-04-18,login,Free,기존
u_10041,2024-04-18,login,Free,이탈위험
u_10043,2024-04-18,login,Basic,기존
u_10044,2024-04-18,login,Basic,기존
u_10062,2024-04-18,login,Free,기존
u_10085,2024-04-18,cancel,Basic,이탈위험
u_10094,2024-04-18,login,Basic,이탈위험
u_10099,2024-04-18,cancel,Free,이탈위험
u_10112,2024-04-18,payment,Basic,신규
u_10112,2024-04-18,login,Basic,신규
u_10115,2024-04-18,login,Free,신규
u_10119,2024-04-18,payment,Free,신규
u_10120,2024-04-18,login,Free,신규
u_10121,2024-04-18,payment,Basic,신규
u_10130,2024-04-18,login,Basic,신규
u_10134,2024-04-18,login,Pro,신규
u_10147,2024-04-18,payment,Free,신규
u_10151,2024-04-18,search_fail,Basic,신규
u_10156,2024-04-18,login,Basic,신규
u_10161,2024-04-18,payment,Free,신규
u_10163,2024-04-18,login,Free,신규
u_10166,2024-04-18,login,Pro,신규
u_10172,2024-04-18,login,Basic,신규
u_10175,2024-04-18,payment,Basic,신규
u_10178,2024-04-18,login,Basic,신규
u_10179,2024-04-18,search_fail,Basic,신규
u_10186,2024-04-18,login,Free,신규
u_10195,2024-04-18,payment,Free,신규
u_10197,2024-04-18,payment,Pro,신규
u_10202,2024-04-18,login,Free,신규
u_10205,2024-04-18,payment,Pro,신규
u_10205,2024-04-18,login,Pro,이탈위험
u_10206,2024-04-18,payment,Free,신규
u_10209,2024-04-18,login,Pro,신규
u_10212,2024-04-18,payment,Basic,신규
u_10215,2024-04-18,login,Free,신규
u_10218,2024-04-18,trial_start,Free,신규
u_10226,2024-04-18,signup,Basic,신규
u_10228,2024-04-18,signup,Basic,신규
u_10230,2024-04-18,signup,Basic,신규
u_10242,2024-04-18,signup,Free,신규
u_10243,2024-04-18,trial_start,Basic,신규
u_10245,2024-04-18,signup,Free,신규
u_10249,2024-04-18,trial_start,Free,신규
u_10253,2024-04-18,signup,Free,신규
u_10255,2024-04-18,signup,Basic,신규
u_10257,2024-04-18,signup,Pro,신규
u_10258,2024-04-18,signup,Basic,신규
u_10260,2024-04-18,signup,Basic,신규
u_10265,2024-04-18,trial_start,Free,신규
u_10266,2024-04-18,signup,Basic,신규
u_10267,2024-04-18,signup,Free,신규
u_10273,2024-04-18,signup,Free,신규
u_10277,2024-04-18,signup,Free,신규
u_10283,2024-04-18,trial_start,Basic,신규
u_10286,2024-04-18,trial_start,Basic,신규
u_10287,2024-04-18,signup,Free,신규
u_10292,2024-04-18,signup,Pro,신규
u_10303,2024-04-18,signup,Basic,신규
u_10312,2024-04-18,signup,Free,신규
u_10316,2024-04-18,signup,Basic,신규
u_10320,2024-04-18,signup,Basic,신규
u_10321,2024-04-18,trial_start,Free,신규
u_10323,2024-04-18,signup,Basic,신규
u_10002,2024-04-19,login,Basic,기존
u_10003,2024-04-19,login,Pro,이탈위험
u_10016,2024-04-19,login,Free,기존
u_10019,2024-04-19,login,Free,이탈위험
u_10021,2024-04-19,login,Free,기존
u_10022,2024-04-19,login,Free,기존
u_10029,2024-04-19,cancel,Pro,이탈위험
u_10031,2024-04-19,login,Free,이탈위험
u_10038,2024-04-19,login,Basic,기존
u_10040,2024-04-19,login,Basic,기존
u_10040,2024-04-19,search_fail,Basic,기존
u_10058,2024-04-19,login,Free,기존
u_10065,2024-04-19,login,Free,기존
u_10066,2024-04-19,login,Pro,기존
u_10080,2024-04-19,login,Free,기존
u_10083,2024-04-19,cancel,Free,이탈위험
u_10093,2024-04-19,login,Basic,기존
u_10106,2024-04-19,payment,Basic,신규
u_10107,2024-04-19,login,Basic,신규
u_10114,2024-04-19,login,Free,신규
u_10118,2024-04-19,payment,Basic,신규
u_10130,2024-04-19,payment,Basic,신규
u_10131,2024-04-19,login,Basic,신규
u_10133,2024-04-19,login,Free,이탈위험
u_10140,2024-04-19,payment,Basic,신규
u_10141,2024-04-19,cancel,Basic,이탈위험
u_10147,2024-04-19,login,Free,신규
u_10168,2024-04-19,login,Pro,신규
u_10169,2024-04-19,login,Free,신규
u_10178,2024-04-19,payment,Basic,신규
u_10180,2024-04-19,login,Basic,신규
u_10183,2024-04-19,payment,Free,신규
u_10184,2024-04-19,payment,Basic,신규
u_10187,2024-04-19,login,Basic,신규
u_10190,2024-04-19,login,Basic,신규
u_10191,2024-04-19,login,Basic,신규
u_10203,2024-04-19,payment,Basic,신규
u_10206,2024-04-19,login,Free,이탈위험
u_10210,2024-04-19,login,Basic,신규
u_10220,2024-04-19,signup,Basic,신규
u_10222,2024-04-19,signup,Basic,신규
u_10223,2024-04-19,signup,Free,신규
u_10224,2024-04-19,trial_start,Basic,신규
u_10232,2024-04-19,signup,Basic,신규
u_10234,2024-04-19,signup,Basic,신규
u_10239,2024-04-19,signup,Basic,신규
u_10241,2024-04-19,signup,Pro,신규
u_10251,2024-04-19,signup,Basic,신규
u_10262,2024-04-19,signup,Basic,신규
u_10268,2024-04-19,signup,Basic,신규
u_10270,2024-04-19,signup,Basic,신규
u_10271,2024-04-19,signup,Basic,신규
u_10274,2024-04-19,signup,Free,신규
u_10276,2024-04-19,signup,Basic,신규
u_10280,2024-04-19,signup,Free,신규
u_10289,2024-04-19,trial_start,Free,신규
u_10290,2024-04-19,trial_start,Free,신규
u_10292,2024-04-19,trial_start,Pro,신규
u_10295,2024-04-19,signup,Basic,신규
u_10298,2024-04-19,signup,Free,신규
u_10302,2024-04-19,signup,Free,신규
u_10308,2024-04-19,trial_start,Free,신규
u_10315,2024-04-19,signup,Basic,신규
u_10319,2024-04-19,signup,Free,신규
u_10322,2024-04-19,trial_start,Free,신규
u_10324,2024-04-19,signup,Free,신규
u_10012,2024-04-20,login,Pro,기존
u_10013,2024-04-20,login,Free,기존
u_10018,2024-04-20,login,Basic,이탈위험
u_10025,2024-04-20,login,Basic,이탈위험
u_10033,2024-04-20,login,Free,기존
u_10035,2024-04-20,login,Basic,기존
u_10036,2024-04-20,login,Pro,기존
u_10067,2024-04-20,login,Free,이탈위험
u_10068,2024-04-20,login,Basic,기존
u_10070,2024-04-20,login,Basic,기존
u_10074,2024-04-20,login,Basic,기존
u_10078,2024-04-20,login,Basic,이탈위험
u_10095,2024-04-20,login,Free,기존
u_10106,2024-04-20,login,Basic,신규
u_10113,2024-04-20,login,Basic,신규
u_10122,2024-04-20,payment,Free,신규
u_10125,2024-04-20,login,Pro,신규
u_10127,2024-04-20,login,Free,신규
u_10135,2024-04-20,payment,Basic,신규
u_10135,2024-04-20,login,Basic,신규
u_10139,2024-04-20,payment,Free,신규
u_10140,2024-04-20,login,Basic,신규
u_10145,2024-04-20,payment,Free,신규
u_10146,2024-04-20,payment,Basic,신규
u_10148,2024-04-20,payment,Free,신규
u_10149,2024-04-20,payment,Free,신규
u_10154,2024-04-20,payment,Basic,신규
u_10160,2024-04-20,login,Pro,신규
u_10167,2024-04-20,login,Basic,신규
u_10171,2024-04-20,login,Free,이탈위험
u_10173,2024-04-20,payment,Pro,신규
u_10173,2024-04-20,login,Pro,신규
u_10176,2024-04-20,login,Free,신규
u_10185,2024-04-20,login,Basic,신규
u_10188,2024-04-20,payment,Basic,신규
u_10195,2024-04-20,login,Free,이탈위험
u_10214,2024-04-20,payment,Pro,신규
u_10215,2024-04-20,payment,Free,신규
u_10225,2024-04-20,trial_start,Basic,신규
u_10250,2024-04-20,trial_start,Basic,신규
u_10251,2024-04-20,trial_start,Basic,신규
u_10257,2024-04-20,trial_start,Pro,신규
u_10263,2024-04-20,trial_start,Basic,신규
u_10264,2024-04-20,trial_start,Pro,신규
u_10266,2024-04-20,trial_start,Basic,신규
u_10281,2024-04-20,trial_start,Basic,신규
u_10299,2024-04-20,trial_start,Basic,신규
u_10305,2024-04-20,trial_start,Pro,신규
u_10309,2024-04-20,trial_start,Basic,신규
u_10318,2024-04-20,trial_start,Pro,신규
u_10319,2024-04-20,trial_start,Free,신규
u_10052,2024-04-21,login,Free,이탈위험
u_10052,2024-04-21,search_fail,Free,이탈위험
u_10059,2024-04-21,login,Pro,기존
u_10069,2024-04-21,login,Basic,기존
u_10088,2024-04-21,login,Basic,기존
u_10088,2024-04-21,search_fail,Basic,기존
u_10100,2024-04-21,login,Basic,기존
u_10104,2024-04-21,login,Free,기존
u_10105,2024-04-21,payment,Free,신규
u_10108,2024-04-21,login,Basic,신규
u_10109,2024-04-21,search_fail,Free,신규
u_10110,2024-04-21,payment,Basic,신규
u_10119,2024-04-21,login,Free,신규
u_10121,2024-04-21,login,Basic,신규
u_10132,2024-04-21,login,Basic,신규
u_10136,2024-04-21,login,Basic,신규
u_10138,2024-04-21,login,Pro,신규
u_10142,2024-04-21,payment,Free,신규
u_10144,2024-04-21,login,Basic,신규
u_10146,2024-04-21,login,Basic,신규
u_10152,2024-04-21,payment,Free,신규
u_10153,2024-04-21,payment,Pro,신규
u_10156,2024-04-21,payment,Basic,신규
u_10157,2024-04-21,login,Pro,신규
u_10159,2024-04-21,search_fail,Free,이탈위험
u_10170,2024-04-21,payment,Free,신규
u_10183,2024-04-21,login,Free,신규
u_10184,2024-04-21,login,Basic,신규
u_10192,2024-04-21,login,Basic,이탈위험
u_10194,2024-04-21,login,Free,신규
u_10199,2024-04-21,login,Pro,신규
u_10204,2024-04-21,payment,Basic,신규
u_10208,2024-04-21,login,Basic,신규
u_10216,2024-04-21,login,Basic,신규
u_10239,2024-04-21,trial_start,Basic,신규
u_10246,2024-04-21,trial_start,Pro,신규
u_10253,2024-04-21,trial_start,Free,신규
u_10258,2024-04-21,trial_start,Basic,신규
u_10260,2024-04-21,trial_start,Basic,신규
u_10271,2024-04-21,trial_start,Basic,신규
u_10300,2024-04-21,trial_start,Free,신규
u_10301,2024-04-21,trial_start,Pro,신규
u_10316,2024-04-21,trial_start,Basic,신규
u_10023,2024-04-22,login,Pro,기존
u_10027,2024-04-22,login,Basic,이탈위험
u_10032,2024-04-22,search_fail,Free,이탈위험
u_10037,2024-04-22,search_fail,Free,기존
u_10063,2024-04-22,login,Free,기존
u_10067,2024-04-22,cancel,Free,이탈위험
u_10069,2024-04-22,login,Basic,기존
u_10074,2024-04-22,login,Basic,기존
u_10077,2024-04-22,cancel,Basic,이탈위험
u_10086,2024-04-22,cancel,Basic,이탈위험
u_10092,2024-04-22,login,Pro,기존
u_10094,2024-04-22,cancel,Basic,이탈위험
u_10120,2024-04-22,login,Free,기존
u_10122,2024-04-22,login,Free,기존
u_10125,2024-04-22,login,Pro,기존
u_10131,2024-04-22,login,Basic,기존
u_10132,2024-04-22,payment,Basic,신규
u_10134,2024-04-22,login,Pro,기존
u_10143,2024-04-22,cancel,Free,이탈위험
u_10146,2024-04-22,login,Basic,기존
u_10147,2024-04-22,login,Free,기존
u_10148,2024-04-22,login,Free,기존
u_10156,2024-04-22,login,Basic,기존
u_10158,2024-04-22,login,Basic,기존
u_10180,2024-04-22,login,Basic,기존
u_10194,2024-04-22,payment,Free,신규
u_10210,2024-04-22,login,Basic,기존
u_10223,2024-04-22,login,Free,이탈위험
u_10227,2024-04-22,cancel,Free,이탈위험
u_10232,2024-04-22,login,Basic,신규
u_10234,2024-04-22,trial_start,Basic,신규
u_10242,2024-04-22,trial_start,Free,신규
u_10243,2024-04-22,login,Basic,신규
u_10244,2024-04-22,cancel,Basic,이탈위험
u_10249,2024-04-22,login,Free,신규
u_10250,2024-04-22,login,Basic,신규
u_10253,2024-04-22,login,Free,신규
u_10255,2024-04-22,trial_start,Basic,신규
u_10259,2024-04-22,trial_start,Free,신규
u_10266,2024-04-22,login,Basic,신규
u_10267,2024-04-22,login,Free,신규
u_10283,2024-04-22,login,Basic,신규
u_10287,2024-04-22,trial_start,Free,신규
u_10289,2024-04-22,payment,Free,신규
u_10292,2024-04-22,login,Pro,신규
u_10302,2024-04-22,login,Free,신규
u_10309,2024-04-22,login,Basic,신규
u_10314,2024-04-22,cancel,Basic,이탈위험
u_10323,2024-04-22,login,Basic,신규
u_10324,2024-04-22,login,Free,신규
u_10326,2024-04-22,signup,Pro,신규
u_10331,2024-04-22,signup,Basic,신규
u_10336,2024-04-22,signup,Basic,신규
u_10342,2024-04-22,signup,Free,신규
u_10344,2024-04-22,signup,Free,신규
u_10346,2024-04-22,signup,Basic,신규
u_10349,2024-04-22,signup,Free,신규
u_10350,2024-04-22,signup,Basic,신규
u_10367,2024-04-22,signup,Free,신규
u_10373,2024-04-22,signup,Basic,신규
u_10376,2024-04-22,signup,Basic,신규
u_10377,2024-04-22,signup,Pro,신규
u_10379,2024-04-22,signup,Free,신규
u_10380,2024-04-22,signup,Basic,신규
u_10381,2024-04-22,signup,Free,신규
u_10383,2024-04-22,signup,Basic,신규
u_10384,2024-04-22,signup,Basic,신규
u_10385,2024-04-22,signup,Free,신규
u_10391,2024-04-22,signup,Basic,신규
u_10407,2024-04-22,signup,Pro,신규
u_10408,2024-04-22,signup,Basic,신규
u_10416,2024-04-22,signup,Free,신규
u_10418,2024-04-22,signup,Pro,신규
u_10419,2024-04-22,signup,Pro,신규
u_10432,2024-04-22,signup,Pro,신규
u_10001,2024-04-23,cancel,Free,이탈위험
u_10005,2024-04-23,login,Basic,기존
u_10007,2024-04-23,login,Free,기존
u_10011,2024-04-23,login,Free,기존
u_10012,2024-04-23,login,Pro,기존
u_10017,2024-04-23,login,Basic,기존
u_10021,2024-04-23,login,Free,기존
u_10025,2024-04-23,cancel,Basic,이탈위험
u_10034,2024-04-23,login,Basic,기존
u_10040,2024-04-23,login,Basic,기존
u_10041,2024-04-23,cancel,Free,이탈위험
u_10068,2024-04-23,search_fail,Basic,기존
u_10072,2024-04-23,login,Free,기존
u_10073,2024-04-23,cancel,Basic,이탈위험
u_10076,2024-04-23,login,Free,기존
u_10102,2024-04-23,login,Basic,기존
u_10112,2024-04-23,login,Basic,기존
u_10115,2024-04-23,search_fail,Free,기존
u_10121,2024-04-23,login,Basic,이탈위험
u_10123,2024-04-23,login,Free,이탈위험
u_10136,2024-04-23,search_fail,Basic,기존
u_10150,2024-04-23,login,Basic,이탈위험
u_10157,2024-04-23,login,Pro,기존
u_10158,2024-04-23,payment,Basic,신규
u_10165,2024-04-23,login,Free,기존
u_10170,2024-04-23,login,Free,기존
u_10173,2024-04-23,login,Pro,기존
u_10178,2024-04-23,login,Basic,이탈위험
u_10179,2024-04-23,payment,Basic,신규
u_10181,2024-04-23,payment,Basic,신규
u_10185,2024-04-23,login,Basic,기존
u_10185,2024-04-23,search_fail,Basic,기존
u_10192,2024-04-23,cancel,Basic,이탈위험
u_10193,2024-04-23,payment,Basic,신규
u_10194,2024-04-23,login,Free,기존
u_10201,2024-04-23,login,Free,기존
u_10203,2024-04-23,login,Basic,기존
u_10206,2024-04-23,cancel,Free,이탈위험
u_10215,2024-04-23,login,Free,기존
u_10228,2024-04-23,trial_start,Basic,신규
u_10230,2024-04-23,trial_start,Basic,신규
u_10233,2024-04-23,search_fail,Basic,신규
u_10237,2024-04-23,login,Basic,신규
u_10240,2024-04-23,search_fail,Basic,신규
u_10243,2024-04-23,payment,Basic,신규
u_10248,2024-04-23,login,Basic,신규
u_10251,2024-04-23,login,Basic,신규
u_10252,2024-04-23,login,Free,신규
u_10260,2024-04-23,cancel,Basic,이탈위험
u_10261,2024-04-23,login,Free,신규
u_10262,2024-04-23,login,Basic,신규
u_10264,2024-04-23,payment,Pro,신규
u_10269,2024-04-23,login,Free,신규
u_10272,2024-04-23,login,Basic,신규
u_10276,2024-04-23,search_fail,Basic,신규
u_10278,2024-04-23,login,Pro,신규
u_10280,2024-04-23,search_fail,Free,신규
u_10281,2024-04-23,payment,Basic,신규
u_10287,2024-04-23,login,Free,신규
u_10291,2024-04-23,login,Pro,신규
u_10298,2024-04-23,trial_start,Free,신규
u_10303,2024-04-23,search_fail,Basic,신규
u_10311,2024-04-23,login,Free,이탈위험
u_10312,2024-04-23,trial_start,Free,신규
u_10317,2024-04-23,login,Pro,신규
u_10325,2024-04-23,signup,Pro,신규
u_10327,2024-04-23,signup,Pro,신규
u_10330,2024-04-23,signup,Basic,신규
u_10331,2024-04-23,trial_start,Basic,신규
u_10336,2024-04-23,trial_start,Basic,신규
u_10343,2024-04-23,signup,Free,신규
u_10345,2024-04-23,signup,Basic,신규
u_10355,2024-04-23,signup,Free,신규
u_10357,2024-04-23,signup,Free,신규
u_10360,2024-04-23,signup,Basic,신규
u_10361,2024-04-23,signup,Pro,신규
u_10362,2024-04-23,signup,Basic,신규
u_10366,2024-04-23,signup,Basic,신규
u_10374,2024-04-23,signup,Basic,신규
u_10376,2024-04-23,trial_start,Basic,신규
u_10378,2024-04-23,signup,Free,신규
u_10379,2024-04-23,trial_start,Free,신규
u_10392,2024-04-23,signup,Basic,신규
u_10394,2024-04-23,signup,Pro,신규
u_10397,2024-04-23,signup,Basic,신규
u_10401,2024-04-23,signup,Pro,신규
u_10402,2024-04-23,signup,Free,신규
u_10403,2024-04-23,signup,Basic,신규
u_10405,2024-04-23,signup,Basic,신규
u_10406,2024-04-23,signup,Basic,신규
u_10409,2024-04-23,signup,Free,신규
u_10410,2024-04-23,signup,Free,신규
u_10415,2024-04-23,signup,Basic,신규
u_10434,2024-04-23,signup,Free,신규
u_10438,2024-04-23,signup,Pro,신규
u_10003,2024-04-24,cancel,Pro,이탈위험
u_10028,2024-04-24,login,Free,기존
u_10034,2024-04-24,search_fail,Basic,기존
u_10047,2024-04-24,cancel,Free,이탈위험
u_10065,2024-04-24,login,Free,기존
u_10101,2024-04-24,login,Pro,기존
u_10104,2024-04-24,login,Free,이탈위험
u_10110,2024-04-24,login,Basic,기존
u_10113,2024-04-24,login,Basic,기존
u_10116,2024-04-24,cancel,Basic,이탈위험
u_10130,2024-04-24,login,Basic,기존
u_10133,2024-04-24,cancel,Free,이탈위험
u_10134,2024-04-24,payment,Pro,신규
u_10140,2024-04-24,login,Basic,기존
u_10140,2024-04-24,search_fail,Basic,기존
u_10143,2024-04-24,payment,Free,신규
u_10145,2024-04-24,login,Free,기존
u_10151,2024-04-24,login,Basic,기존
u_10151,2024-04-24,search_fail,Basic,기존
u_10167,2024-04-24,login,Basic,기존
u_10175,2024-04-24,login,Basic,이탈위험
u_10186,2024-04-24,payment,Free,신규
u_10191,2024-04-24,login,Basic,기존
u_10196,2024-04-24,login,Free,이탈위험
u_10197,2024-04-24,login,Pro,기존
u_10205,2024-04-24,cancel,Pro,이탈위험
u_10212,2024-04-24,login,Basic,기존
u_10217,2024-04-24,login,Free,신규
u_10218,2024-04-24,login,Free,신규
u_10220,2024-04-24,trial_start,Basic,신규
u_10225,2024-04-24,payment,Basic,신규
u_10228,2024-04-24,login,Basic,신규
u_10232,2024-04-24,trial_start,Basic,신규
u_10236,2024-04-24,login,Free,신규
u_10241,2024-04-24,trial_start,Pro,신규
u_10254,2024-04-24,login,Free,신규
u_10255,2024-04-24,login,Basic,신규
u_10263,2024-04-24,payment,Basic,신규
u_10268,2024-04-24,trial_start,Basic,신규
u_10270,2024-04-24,login,Basic,이탈위험
u_10273,2024-04-24,cancel,Free,이탈위험
