Order ID,Order Date,State/Province,Region,Country/Region,Category,Segment,Sales,Quantity,Discount,Profit,Order Year
US-2023-155544,2023-03-21,Tennessee,South,United States,Office Supplies,Consumer,59.20000000000001,5,0.2,22.199999999999996,2023
US-2023-163223,2023-03-21,Virginia,South,United States,Office Supplies,Corporate,122.97,3,0.0,60.255300000000005,2023
US-2023-107405,2023-03-21,North Carolina,South,United States,Office Supplies,Corporate,16.272000000000002,1,0.2,-3.864600000000002,2023
US-2023-163223,2023-03-21,Virginia,South,United States,Technology,Corporate,3499.9300000000003,7,0.0,909.9818000000002,2023
US-2023-148040,2023-03-22,Arizona,West,United States,Furniture,Corporate,314.352,3,0.2,-35.36460000000001,2023
US-2023-129609,2023-03-22,Indiana,Central,United States,Office Supplies,Consumer,16.28,2,0.0,6.5120000000000005,2023
US-2023-158057,2023-03-22,North Carolina,South,United States,Office Supplies,Consumer,51.46500000000002,5,0.7,-39.45649999999999,2023
US-2023-158057,2023-03-22,North Carolina,South,United States,Office Supplies,Consumer,7.644000000000001,4,0.7,-5.8603999999999985,2023
US-2023-148040,2023-03-22,Arizona,West,United States,Office Supplies,Corporate,74.352,3,0.2,23.234999999999992,2023
US-2023-164749,2023-03-23,Florida,South,United States,Office Supplies,Consumer,9.912,3,0.2,3.2213999999999996,2023
US-2023-120838,2023-03-23,California,West,United States,Office Supplies,Consumer,330.4,2,0.0,85.904,2023
US-2023-120838,2023-03-23,California,West,United States,Technology,Consumer,604.752,6,0.2,37.797000000000025,2023
US-2023-143637,2023-03-24,California,West,United States,Furniture,Consumer,40.48,2,0.0,14.572799999999997,2023
US-2023-147235,2023-03-24,New York,East,United States,Office Supplies,Consumer,24.900000000000002,5,0.0,11.703000000000001,2023
US-2023-148586,2023-03-25,New York,East,United States,Furniture,Consumer,366.786,7,0.1,65.2064,2023
US-2023-128237,2023-03-25,California,West,United States,Office Supplies,Consumer,25.44,6,0.0,9.9216,2023
US-2023-128237,2023-03-25,California,West,United States,Office Supplies,Consumer,14.88,2,0.0,3.7200000000000006,2023
US-2023-128237,2023-03-25,California,West,United States,Office Supplies,Consumer,6.56,2,0.0,1.9023999999999992,2023
US-2023-128237,2023-03-25,California,West,United States,Technology,Consumer,45.48,4,0.0,15.918,2023
US-2023-141838,2023-03-26,California,West,United States,Office Supplies,Corporate,3.36,2,0.0,0.8399999999999999,2023
US-2023-141838,2023-03-26,California,West,United States,Office Supplies,Corporate,27.936000000000003,4,0.2,9.428399999999996,2023
US-2023-100860,2023-03-26,California,West,United States,Office Supplies,Consumer,18.75,5,0.0,9.0,2023
US-2023-138436,2023-03-26,California,West,United States,Technology,Corporate,66.30000000000001,3,0.0,8.619000000000003,2023
US-2023-141838,2023-03-26,California,West,United States,Technology,Corporate,28.784,2,0.2,2.878400000000001,2023
US-2023-117380,2023-03-28,Ohio,East,United States,Furniture,Home Office,330.588,1,0.4,-143.25480000000002,2023
US-2023-137869,2023-03-28,Iowa,Central,United States,Furniture,Consumer,1184.72,4,0.0,106.62480000000005,2023
US-2023-137869,2023-03-28,Iowa,Central,United States,Office Supplies,Consumer,6.12,3,0.0,2.8763999999999994,2023
US-2023-100881,2023-03-28,New Mexico,West,United States,Technology,Home Office,302.376,3,0.2,22.678200000000018,2023
US-2023-137274,2023-03-29,Texas,Central,United States,Furniture,Consumer,890.8409999999999,3,0.3,-152.7156,2023
US-2023-131247,2023-03-30,California,West,United States,Furniture,Consumer,205.666,2,0.15,-12.097999999999999,2023
US-2023-162089,2023-03-30,Texas,Central,United States,Furniture,Home Office,127.30199999999999,7,0.3,-9.092999999999996,2023
US-2023-105151,2023-03-30,New York,East,United States,Office Supplies,Corporate,10.5,5,0.0,2.9400000000000004,2023
US-2023-169033,2023-03-30,New York,East,United States,Office Supplies,Consumer,49.65,5,0.0,20.853,2023
US-2023-162089,2023-03-30,Texas,Central,United States,Office Supplies,Home Office,335.72,5,0.2,113.3055,2023
US-2023-133424,2023-03-30,Washington,West,United States,Office Supplies,Corporate,44.400000000000006,3,0.0,22.200000000000003,2023
US-2023-113124,2023-03-30,Minnesota,Central,United States,Office Supplies,Consumer,129.3,2,0.0,6.464999999999989,2023
US-2023-133424,2023-03-30,Washington,West,United States,Office Supplies,Corporate,15.84,3,0.0,0.0,2023
US-2023-162089,2023-03-30,Texas,Central,United States,Technology,Home Office,251.94400000000002,7,0.2,88.18039999999998,2023
US-2023-130428,2023-03-31,Florida,South,United States,Furniture,Consumer,1125.4879999999998,7,0.2,98.48020000000008,2023
US-2023-128055,2023-03-31,California,West,United States,Office Supplies,Consumer,52.98,2,0.0,14.834400000000002,2023
US-2023-130428,2023-03-31,Florida,South,United States,Office Supplies,Consumer,4.032,2,0.2,1.0584000000000002,2023
US-2023-101770,2023-03-31,Florida,South,United States,Office Supplies,Corporate,1.8690000000000004,1,0.7,-1.3082999999999996,2023
US-2023-130428,2023-03-31,Florida,South,United States,Office Supplies,Consumer,12.645000000000001,5,0.7,-10.116,2023
US-2023-104759,2023-03-31,Illinois,Central,United States,Office Supplies,Consumer,8.133999999999999,7,0.8,-13.827800000000003,2023
US-2023-112403,2023-03-31,Pennsylvania,East,United States,Office Supplies,Consumer,0.8520000000000001,1,0.7,-0.5963999999999998,2023
US-2023-128055,2023-03-31,California,West,United States,Office Supplies,Consumer,673.5680000000001,2,0.2,252.588,2023
US-2023-104759,2023-03-31,Illinois,Central,United States,Technology,Consumer,79.98400000000001,2,0.2,13.9972,2023
US-2023-157021,2023-04-01,California,West,United States,Office Supplies,Consumer,17.088,4,0.2,5.553599999999999,2023
US-2023-138359,2023-04-01,Massachusetts,East,United States,Office Supplies,Corporate,6.24,2,0.0,3.0576,2023
US-2023-157021,2023-04-01,California,West,United States,Office Supplies,Consumer,29.6,2,0.0,14.8,2023
US-2023-138359,2023-04-01,Massachusetts,East,United States,Office Supplies,Corporate,66.96,4,0.0,2.6783999999999963,2023
US-2023-160276,2023-04-02,Virginia,South,United States,Furniture,Corporate,177.68,2,0.0,46.196799999999996,2023
US-2023-164315,2023-04-02,Georgia,South,United States,Office Supplies,Consumer,154.9,5,0.0,40.274,2023
US-2023-157847,2023-04-02,Texas,Central,United States,Office Supplies,Consumer,33.48800000000001,7,0.2,10.464999999999998,2023
US-2023-157847,2023-04-02,Texas,Central,United States,Office Supplies,Consumer,26.720000000000002,5,0.2,9.352,2023
US-2023-164315,2023-04-02,Georgia,South,United States,Office Supplies,Consumer,15.84,3,0.0,7.128,2023
US-2023-164315,2023-04-02,Georgia,South,United States,Technology,Consumer,1049.93,7,0.0,293.98040000000003,2023
US-2023-112291,2023-04-03,California,West,United States,Office Supplies,Corporate,11.16,2,0.0,5.58,2023
US-2023-112291,2023-04-03,California,West,United States,Technology,Corporate,159.98,2,0.0,57.5928,2023
US-2023-112291,2023-04-03,California,West,United States,Technology,Corporate,62.31,3,0.0,22.4316,2023
US-2023-133228,2023-04-04,Michigan,Central,United States,Furniture,Consumer,5.47,1,0.0,2.3521,2023
US-2023-133228,2023-04-04,Michigan,Central,United States,Office Supplies,Consumer,79.36,4,0.0,23.807999999999993,2023
US-2023-128685,2023-04-04,California,West,United States,Office Supplies,Corporate,7.184000000000001,2,0.2,2.244999999999999,2023
US-2023-105172,2023-04-04,California,West,United States,Office Supplies,Home Office,18.9,6,0.0,9.072,2023
US-2023-149538,2023-04-04,Louisiana,South,United States,Office Supplies,Corporate,12.96,2,0.0,6.3504000000000005,2023
US-2023-149538,2023-04-04,Louisiana,South,United States,Office Supplies,Corporate,19.44,3,0.0,9.3312,2023
US-2023-149538,2023-04-04,Louisiana,South,United States,Office Supplies,Corporate,232.54999999999998,5,0.0,9.301999999999992,2023
US-2023-149538,2023-04-04,Louisiana,South,United States,Technology,Corporate,99.98,2,0.0,42.991400000000006,2023
US-2023-102988,2023-04-05,Virginia,South,United States,Office Supplies,Corporate,22.959999999999997,7,0.0,6.658399999999997,2023
US-2023-149104,2023-04-05,Michigan,Central,United States,Office Supplies,Consumer,26.7,2,0.0,7.475999999999999,2023
US-2023-149104,2023-04-05,Michigan,Central,United States,Office Supplies,Consumer,13.89,3,0.0,4.583699999999999,2023
US-2023-102988,2023-04-05,Virginia,South,United States,Office Supplies,Corporate,22.959999999999997,7,0.0,7.576799999999999,2023
US-2023-157231,2023-04-05,Kentucky,South,United States,Office Supplies,Corporate,115.36,7,0.0,56.5264,2023
US-2023-149104,2023-04-05,Michigan,Central,United States,Office Supplies,Consumer,40.199999999999996,5,0.0,18.089999999999996,2023
US-2023-102988,2023-04-05,Virginia,South,United States,Office Supplies,Corporate,12.96,2,0.0,6.3504000000000005,2023
US-2023-113887,2023-04-05,New York,East,United States,Office Supplies,Home Office,55.48,1,0.0,26.630399999999998,2023
US-2023-149104,2023-04-05,Michigan,Central,United States,Office Supplies,Consumer,689.8199999999999,6,0.0,20.69460000000001,2023
US-2023-151001,2023-04-05,Illinois,Central,United States,Office Supplies,Corporate,52.096000000000004,4,0.2,3.907200000000003,2023
US-2023-151001,2023-04-05,Illinois,Central,United States,Office Supplies,Corporate,49.632000000000005,4,0.2,3.7224000000000004,2023
US-2023-102988,2023-04-05,Virginia,South,United States,Office Supplies,Corporate,4164.049999999999,5,0.0,83.28100000000006,2023
US-2023-102988,2023-04-05,Virginia,South,United States,Technology,Corporate,28.99,1,0.0,8.407099999999996,2023
US-2023-102652,2023-04-06,California,West,United States,Furniture,Corporate,91.96,2,0.0,15.633199999999988,2023
US-2023-102652,2023-04-06,California,West,United States,Furniture,Corporate,33.11,7,0.0,12.912900000000004,2023
US-2023-169803,2023-04-06,Washington,West,United States,Furniture,Corporate,653.55,3,0.0,111.10349999999994,2023
US-2023-118486,2023-04-06,Pennsylvania,East,United States,Furniture,Home Office,154.764,3,0.4,-36.11160000000001,2023
US-2023-153808,2023-04-06,California,West,United States,Office Supplies,Corporate,70.94999999999999,3,0.0,18.447000000000003,2023
US-2023-153808,2023-04-06,California,West,United States,Office Supplies,Corporate,65.568,2,0.2,23.768399999999996,2023
US-2023-136742,2023-04-06,Pennsylvania,East,United States,Office Supplies,Corporate,44.91000000000001,6,0.7,-35.928,2023
US-2023-102652,2023-04-06,California,West,United States,Office Supplies,Corporate,55.48,1,0.0,26.630399999999998,2023
US-2023-102652,2023-04-06,California,West,United States,Office Supplies,Corporate,19.44,3,0.0,9.3312,2023
US-2023-118486,2023-04-06,Pennsylvania,East,United States,Office Supplies,Home Office,10.304000000000002,1,0.2,-2.1896000000000004,2023
US-2023-169803,2023-04-06,Washington,West,United States,Technology,Corporate,33.9,2,0.0,2.033999999999999,2023
US-2023-153808,2023-04-06,California,West,United States,Technology,Corporate,299.96999999999997,3,0.0,131.98680000000002,2023
US-2023-118486,2023-04-06,Pennsylvania,East,United States,Technology,Home Office,116.78399999999999,2,0.2,21.89699999999999,2023
US-2023-124023,2023-04-07,Alabama,South,United States,Furniture,Consumer,8.96,2,0.0,2.7775999999999996,2023
US-2023-128846,2023-04-07,South Carolina,South,United States,Office Supplies,Corporate,122.97,3,0.0,60.255300000000005,2023
US-2023-165806,2023-04-07,Georgia,South,United States,Office Supplies,Home Office,58.32000000000001,9,0.0,27.9936,2023
US-2023-128846,2023-04-07,South Carolina,South,United States,Technology,Corporate,629.9499999999999,5,0.0,163.78700000000003,2023
US-2023-165806,2023-04-07,Georgia,South,United States,Technology,Home Office,200.96999999999997,3,0.0,50.24250000000001,2023
US-2023-118997,2023-04-08,Alabama,South,United States,Furniture,Corporate,1215.92,8,0.0,316.1392000000001,2023
US-2023-150581,2023-04-08,California,West,United States,Furniture,Home Office,99.592,1,0.2,2.489799999999999,2023
US-2023-121769,2023-04-08,Ohio,East,United States,Furniture,Consumer,172.11,1,0.4,-94.66050000000001,2023
US-2023-100363,2023-04-08,Arizona,West,United States,Office Supplies,Corporate,2.368,2,0.2,0.8287999999999999,2023
US-2023-163797,2023-04-08,Arizona,West,United States,Office Supplies,Home Office,49.792,8,0.2,-11.825600000000001,2023
US-2023-100363,2023-04-08,Arizona,West,United States,Office Supplies,Corporate,19.008000000000003,3,0.2,6.890399999999998,2023
US-2023-150581,2023-04-08,California,West,United States,Technology,Home Office,399.96,4,0.0,139.986,2023
US-2023-121734,2023-04-11,Idaho,West,United States,Office Supplies,Consumer,9.584000000000001,1,0.2,3.3543999999999996,2023
US-2023-102715,2023-04-11,Florida,South,United States,Office Supplies,Consumer,6.911999999999999,3,0.2,2.3327999999999998,2023
US-2023-102715,2023-04-11,Florida,South,United States,Office Supplies,Consumer,10.368000000000002,2,0.2,3.6288,2023
US-2023-110555,2023-04-11,Montana,West,United States,Office Supplies,Consumer,87.08,7,0.0,24.3824,2023
US-2023-102715,2023-04-11,Florida,South,United States,Technology,Consumer,335.944,7,0.2,41.992999999999995,2023
US-2023-102715,2023-04-11,Florida,South,United States,Technology,Consumer,383.97600000000006,3,0.2,81.59490000000001,2023
US-2023-110555,2023-04-11,Montana,West,United States,Technology,Consumer,217.44,6,0.0,91.32480000000001,2023
US-2023-110555,2023-04-11,Montana,West,United States,Technology,Consumer,105.584,2,0.2,9.238600000000005,2023
US-2023-138940,2023-04-11,Texas,Central,United States,Technology,Home Office,758.3520000000001,6,0.2,265.4232,2023
US-2023-154599,2023-04-12,California,West,United States,Furniture,Corporate,308.499,3,0.15,-18.147,2023
US-2023-142979,2023-04-12,California,West,United States,Office Supplies,Corporate,39.68,2,0.0,16.268800000000002,2023
US-2023-154599,2023-04-12,California,West,United States,Office Supplies,Corporate,18.088,7,0.2,6.556900000000001,2023
US-2023-158365,2023-04-12,Indiana,Central,United States,Office Supplies,Consumer,32.400000000000006,5,0.0,15.552000000000001,2023
US-2023-154599,2023-04-12,California,West,United States,Technology,Corporate,438.36800000000005,4,0.2,38.357200000000006,2023
US-2023-154599,2023-04-12,California,West,United States,Technology,Corporate,1075.088,14,0.2,94.07019999999994,2023
US-2023-122336,2023-04-13,Pennsylvania,East,United States,Office Supplies,Corporate,17.856,4,0.2,1.1159999999999979,2023
US-2023-122336,2023-04-13,Pennsylvania,East,United States,Office Supplies,Corporate,509.9700000000001,10,0.7,-407.9759999999999,2023
US-2023-122336,2023-04-13,Pennsylvania,East,United States,Office Supplies,Corporate,30.991999999999997,13,0.2,10.072399999999996,2023
US-2023-167724,2023-04-13,Maryland,East,United States,Office Supplies,Home Office,7.83,3,0.0,3.6018,2023
US-2023-122336,2023-04-13,Pennsylvania,East,United States,Technology,Corporate,71.928,12,0.4,8.39159999999999,2023
US-2023-120740,2023-04-15,California,West,United States,Furniture,Home Office,187.76,4,0.0,76.9816,2023
US-2023-120740,2023-04-15,California,West,United States,Office Supplies,Home Office,106.96,2,0.0,31.018399999999986,2023
US-2023-155208,2023-04-16,North Carolina,South,United States,Office Supplies,Corporate,39.072,6,0.2,9.768,2023
US-2023-100678,2023-04-18,Texas,Central,United States,Furniture,Consumer,317.058,3,0.3,-18.117599999999996,2023
US-2023-110849,2023-04-18,California,West,United States,Office Supplies,Consumer,10.75,5,0.0,3.547499999999999,2023
US-2023-100678,2023-04-18,Texas,Central,United States,Office Supplies,Consumer,2.688,2,0.2,1.008,2023
US-2023-110849,2023-04-18,California,West,United States,Office Supplies,Consumer,13.12,4,0.0,3.8047999999999984,2023
US-2023-100678,2023-04-18,Texas,Central,United States,Office Supplies,Consumer,149.352,3,0.2,50.40629999999998,2023
US-2023-110849,2023-04-18,California,West,United States,Office Supplies,Consumer,11.62,2,0.0,3.6022,2023
US-2023-100678,2023-04-18,Texas,Central,United States,Technology,Consumer,227.976,3,0.2,28.496999999999957,2023
US-2023-110849,2023-04-18,California,West,United States,Technology,Consumer,287.968,4,0.2,97.18919999999999,2023
US-2023-169460,2023-04-19,California,West,United States,Furniture,Home Office,76.14,3,0.0,26.648999999999997,2023
US-2023-158470,2023-04-19,Virginia,South,United States,Office Supplies,Consumer,58.050000000000004,3,0.0,26.703,2023
US-2023-158470,2023-04-19,Virginia,South,United States,Office Supplies,Consumer,71.28,11,0.0,34.214400000000005,2023
US-2023-101462,2023-04-20,California,West,United States,Furniture,Consumer,59.92,4,0.0,27.563200000000002,2023
US-2023-134572,2023-04-20,Texas,Central,United States,Furniture,Consumer,744.0999999999999,5,0.3,-95.67000000000004,2023
US-2023-134572,2023-04-20,Texas,Central,United States,Furniture,Consumer,401.59000000000003,2,0.3,-131.95100000000002,2023
US-2023-134572,2023-04-20,Texas,Central,United States,Office Supplies,Consumer,44.84000000000001,5,0.2,5.604999999999995,2023
US-2023-158064,2023-04-21,California,West,United States,Office Supplies,Consumer,16.520000000000003,5,0.2,5.5755,2023
US-2023-136336,2023-04-21,Kentucky,South,United States,Office Supplies,Corporate,828.8399999999999,6,0.0,0.0,2023
US-2023-122070,2023-04-22,New York,East,United States,Office Supplies,Corporate,9.912,3,0.2,3.3452999999999995,2023
US-2023-122070,2023-04-22,New York,East,United States,Office Supplies,Corporate,247.84,8,0.0,121.4416,2023
